date,service,ridership
2025-09-05,shuttle_tebrau,9707
2025-09-06,shuttle_tebrau,8698
2025-09-07,shuttle_tebrau,7638
2025-09-08,shuttle_tebrau,8711
2025-09-09,shuttle_tebrau,9235
2025-09-10,shuttle_tebrau,9334
2025-09-11,shuttle_tebrau,9018
2025-09-12,shuttle_tebrau,9817
2025-09-13,shuttle_tebrau,8561
2025-09-14,shuttle_tebrau,7704
2025-09-15,shuttle_tebrau,8996
2025-09-16,shuttle_tebrau,9108
2025-09-17,shuttle_tebrau,8620
2025-09-18,shuttle_tebrau,8411
2025-09-19,shuttle_tebrau,9381
2025-09-20,shuttle_tebrau,8007
2025-09-21,shuttle_tebrau,6832
2025-09-22,shuttle_tebrau,8225
2025-09-23,shuttle_tebrau,8311
2025-09-24,shuttle_tebrau,7907
2025-09-25,shuttle_tebrau,8680
2025-09-26,shuttle_tebrau,9443
2025-09-27,shuttle_tebrau,8324
2025-09-28,shuttle_tebrau,7080
2025-09-29,shuttle_tebrau,8263
2025-09-30,shuttle_tebrau,8471
2025-10-01,shuttle_tebrau,8523
2025-10-02,shuttle_tebrau,8934
2025-10-03,shuttle_tebrau,9959
2025-10-04,shuttle_tebrau,8815
2025-10-05,shuttle_tebrau,7246
2025-10-06,shuttle_tebrau,8280
2025-10-07,shuttle_tebrau,8258
2025-10-08,shuttle_tebrau,8278
2025-10-09,shuttle_tebrau,8216
2025-10-10,shuttle_tebrau,9323
2025-10-11,shuttle_tebrau,8495
2025-10-12,shuttle_tebrau,7269
2025-10-13,shuttle_tebrau,8420
2025-10-14,shuttle_tebrau,8521
2025-10-15,shuttle_tebrau,8586
2025-10-16,shuttle_tebrau,8689
2025-10-17,shuttle_tebrau,9452
2025-10-18,shuttle_tebrau,8975
2025-10-19,shuttle_tebrau,8191
2025-10-20,shuttle_tebrau,7146
2025-10-21,shuttle_tebrau,8537
2025-10-22,shuttle_tebrau,8189
2025-10-23,shuttle_tebrau,8049
2025-10-24,shuttle_tebrau,9356
2025-10-25,shuttle_tebrau,8103
2025-10-26,shuttle_tebrau,6693
2025-10-27,shuttle_tebrau,8072
2025-10-28,shuttle_tebrau,8102
2025-10-29,shuttle_tebrau,8025
2025-10-30,shuttle_tebrau,8051
2025-10-31,shuttle_tebrau,9485
2025-11-01,shuttle_tebrau,8171
2025-11-02,shuttle_tebrau,6964
2025-11-03,shuttle_tebrau,8039
2025-11-04,shuttle_tebrau,7848
2025-11-05,shuttle_tebrau,7991
2025-11-06,shuttle_tebrau,8109
2023-09-10,komuter,14090
2023-09-11,komuter,3289
2023-09-12,komuter,2979
2023-09-13,komuter,3235
2023-09-14,komuter,3751
2023-09-15,komuter,4884
2023-09-16,komuter,6210
2023-09-17,komuter,4497
2023-09-18,komuter,4366
2023-09-19,komuter,3923
2023-09-20,komuter,4399
2023-09-21,komuter,4537
2023-09-22,komuter,5037
2023-09-23,komuter,4502
2023-09-24,komuter,4719
2023-09-25,komuter,4890
2023-09-26,komuter,4962
2023-09-27,komuter,6082
2023-09-28,komuter,5066
2023-09-29,komuter,6490
2023-09-30,komuter,5976
2023-10-01,komuter,18262
2023-10-02,komuter,25561
2023-10-03,komuter,27267
2023-10-04,komuter,28452
2023-10-05,komuter,30035
2023-10-06,komuter,33455
2023-10-07,komuter,25285
2023-10-08,komuter,26369
2023-10-09,komuter,36828
2023-10-10,komuter,36856
2023-10-11,komuter,37317
2023-10-12,komuter,37895
2023-10-13,komuter,44988
2023-10-14,komuter,24921
2023-10-15,komuter,24758
2023-10-16,komuter,36733
2023-10-17,komuter,38776
2023-10-18,komuter,37769
2023-10-19,komuter,37661
2023-10-20,komuter,41922
2023-10-21,komuter,24058
2023-10-22,komuter,25665
2023-10-23,komuter,36749
2023-10-24,komuter,37037
2023-10-25,komuter,37270
2023-10-26,komuter,38168
2023-10-27,komuter,43381
2023-10-28,komuter,27274
2023-10-29,komuter,25195
2023-10-30,komuter,36646
2023-10-31,komuter,36121
2023-11-01,komuter,36856
2023-11-02,komuter,37921
2023-11-03,komuter,41594
2023-11-04,komuter,25570
2023-11-05,komuter,24153
2023-11-06,komuter,36545
2023-11-07,komuter,37343
2023-11-08,komuter,38477
2023-11-09,komuter,43229
2023-11-10,komuter,53486
2023-11-11,komuter,32896
2023-11-12,komuter,36503
2023-11-13,komuter,32718
2023-11-14,komuter,38163
2023-11-15,komuter,36907
2023-11-16,komuter,35585
2023-11-17,komuter,37663
2023-11-18,komuter,23774
2023-11-19,komuter,26195
2023-11-20,komuter,36882
2023-11-21,komuter,37537
2023-11-22,komuter,37553
2023-11-23,komuter,39279
2023-11-24,komuter,43242
2023-11-25,komuter,26814
2023-11-26,komuter,25762
2023-11-27,komuter,37635
2023-11-28,komuter,37531
2023-11-29,komuter,36747
2023-11-30,komuter,37149
2023-12-01,komuter,40889
2023-12-02,komuter,27262
2023-12-03,komuter,26823
2023-12-04,komuter,36828
2023-12-05,komuter,36220
2023-12-06,komuter,36564
2023-12-07,komuter,38344
2023-12-08,komuter,43076
2023-12-09,komuter,27802
2023-12-10,komuter,27875
2023-12-11,komuter,36401
2023-12-12,komuter,35918
2023-12-13,komuter,32801
2023-12-14,komuter,34868
2023-12-15,komuter,37314
2023-12-16,komuter,24661
2023-12-17,komuter,25232
2023-12-18,komuter,36118
2023-12-19,komuter,35344
2023-12-20,komuter,37250
2023-12-21,komuter,38097
2023-12-22,komuter,41332
2023-12-23,komuter,29573
2023-12-24,komuter,29439
2023-12-25,komuter,27572
2023-12-26,komuter,33355
2023-12-27,komuter,33196
2023-12-28,komuter,33260
2023-12-29,komuter,35202
2023-12-30,komuter,27081
2023-12-31,komuter,29350
2024-01-01,komuter,34988
2024-01-02,komuter,36078
2024-01-03,komuter,34433
2024-01-04,komuter,33851
2024-01-05,komuter,35228
2024-01-06,komuter,20458
2024-01-07,komuter,20445
2024-01-08,komuter,35114
2024-01-09,komuter,35024
2024-01-10,komuter,35044
2024-01-11,komuter,35674
2024-01-12,komuter,39453
2024-01-13,komuter,22522
2024-01-14,komuter,22453
2024-01-15,komuter,35750
2024-01-16,komuter,37858
2024-01-17,komuter,36039
2024-01-18,komuter,36258
2024-01-19,komuter,38650
2024-01-20,komuter,24982
2024-01-21,komuter,23963
2024-01-22,komuter,37809
2024-01-23,komuter,41494
2024-01-24,komuter,75203
2024-01-25,komuter,87676
2024-01-26,komuter,43024
2024-01-27,komuter,26720
2024-01-28,komuter,26961
2024-01-29,komuter,37343
2024-01-30,komuter,37177
2024-01-31,komuter,37312
2024-02-01,komuter,24528
2024-02-02,komuter,37243
2024-02-03,komuter,25916
2024-02-04,komuter,25383
2024-02-05,komuter,37371
2024-02-06,komuter,37917
2024-02-07,komuter,42587
2024-02-08,komuter,42291
2024-02-09,komuter,40791
2024-02-10,komuter,42316
2024-02-11,komuter,41047
2024-02-12,komuter,33700
2024-02-13,komuter,36502
2024-02-14,komuter,36154
2024-02-15,komuter,36251
2024-02-16,komuter,35149
2024-02-17,komuter,22221
2024-02-18,komuter,21918
2024-02-19,komuter,36426
2024-02-20,komuter,37926
2024-02-21,komuter,37940
2024-02-22,komuter,38098
2024-02-23,komuter,39386
2024-02-24,komuter,23670
2024-02-25,komuter,24088
2024-02-26,komuter,36826
2024-02-27,komuter,37064
2024-02-28,komuter,37905
2024-02-29,komuter,38573
2024-03-01,komuter,41041
2024-03-02,komuter,27472
2024-03-03,komuter,26841
2024-03-04,komuter,39106
2024-03-05,komuter,38955
2024-03-06,komuter,40035
2024-03-07,komuter,40181
2024-03-08,komuter,41371
2024-03-09,komuter,26489
2024-03-10,komuter,28332
2024-03-11,komuter,37004
2024-03-12,komuter,33486
2024-03-13,komuter,34623
2024-03-14,komuter,36408
2024-03-15,komuter,38566
2024-03-16,komuter,19529
2024-03-17,komuter,19311
2024-03-18,komuter,34857
2024-03-19,komuter,34219
2024-03-20,komuter,34153
2024-03-21,komuter,34085
2024-03-22,komuter,39440
2024-03-23,komuter,19227
2024-03-24,komuter,20600
2024-03-25,komuter,34594
2024-03-26,komuter,34383
2024-03-27,komuter,36155
2024-03-28,komuter,18698
2024-03-29,komuter,35378
2024-03-30,komuter,21794
2024-03-31,komuter,20319
2024-04-01,komuter,34659
2024-04-02,komuter,34672
2024-04-03,komuter,35893
2024-04-04,komuter,36598
2024-04-05,komuter,40197
2024-04-06,komuter,22455
2024-04-07,komuter,20043
2024-04-08,komuter,29330
2024-04-09,komuter,29376
2024-04-10,komuter,36527
2024-04-11,komuter,40924
2024-04-12,komuter,30960
2024-04-13,komuter,23925
2024-04-14,komuter,27623
2024-04-15,komuter,34804
2024-04-16,komuter,36220
2024-04-17,komuter,35694
2024-04-18,komuter,36941
2024-04-19,komuter,39803
2024-04-20,komuter,24505
2024-04-21,komuter,25411
2024-04-22,komuter,35791
2024-04-23,komuter,34845
2024-04-24,komuter,34595
2024-04-25,komuter,35981
2024-04-26,komuter,41253
2024-04-27,komuter,27535
2024-04-28,komuter,25912
2024-04-29,komuter,36506
2024-04-30,komuter,36874
2024-05-01,komuter,25261
2024-05-02,komuter,37180
2024-05-03,komuter,40174
2024-05-04,komuter,26807
2024-05-05,komuter,26645
2024-05-06,komuter,36384
2024-05-07,komuter,36179
2024-05-08,komuter,36008
2024-05-09,komuter,36321
2024-05-10,komuter,41117
2024-05-11,komuter,26162
2024-05-12,komuter,27025
2024-05-13,komuter,36130
2024-05-14,komuter,35236
2024-05-15,komuter,35323
2024-05-16,komuter,35551
2024-05-17,komuter,37370
2024-05-18,komuter,23769
2024-05-19,komuter,24413
2024-05-20,komuter,35095
2024-05-21,komuter,35923
2024-05-22,komuter,20620
2024-05-23,komuter,37121
2024-05-24,komuter,41567
2024-05-25,komuter,30648
2024-05-26,komuter,29347
2024-05-27,komuter,39589
2024-05-28,komuter,40144
2024-05-29,komuter,42924
2024-05-30,komuter,42957
2024-05-31,komuter,41565
2024-06-01,komuter,35761
2024-06-02,komuter,32746
2024-06-03,komuter,28463
2024-06-04,komuter,37473
2024-06-05,komuter,34822
2024-06-06,komuter,33736
2024-06-07,komuter,35309
2024-06-08,komuter,23991
2024-06-09,komuter,24642
2024-06-10,komuter,35125
2024-06-11,komuter,35114
2024-06-12,komuter,36534
2024-06-13,komuter,39719
2024-06-14,komuter,46039
2024-06-15,komuter,29940
2024-06-16,komuter,28151
2024-06-17,komuter,32155
2024-06-18,komuter,41650
2024-06-19,komuter,38775
2024-06-20,komuter,35464
2024-06-21,komuter,35417
2024-06-22,komuter,23276
2024-06-23,komuter,24169
2024-06-24,komuter,34459
2024-06-25,komuter,34558
2024-06-26,komuter,34703
2024-06-27,komuter,34975
2024-06-28,komuter,36016
2024-06-29,komuter,24978
2024-06-30,komuter,24205
2024-07-01,komuter,35332
2024-07-02,komuter,35327
2024-07-03,komuter,35601
2024-07-04,komuter,36225
2024-07-05,komuter,43327
2024-07-06,komuter,29916
2024-07-07,komuter,28447
2024-07-08,komuter,26568
2024-07-09,komuter,37839
2024-07-10,komuter,36612
2024-07-11,komuter,36971
2024-07-12,komuter,37194
2024-07-13,komuter,26261
2024-07-14,komuter,26194
2024-07-15,komuter,36153
2024-07-16,komuter,36540
2024-07-17,komuter,36372
2024-07-18,komuter,35545
2024-07-19,komuter,37244
2024-07-20,komuter,25282
2024-07-21,komuter,22770
2024-07-22,komuter,35421
2024-07-23,komuter,35182
2024-07-24,komuter,34667
2024-07-25,komuter,35021
2024-07-26,komuter,37808
2024-07-27,komuter,25084
2024-07-28,komuter,24195
2024-07-29,komuter,34981
2024-07-30,komuter,35081
2024-07-31,komuter,35178
2024-08-01,komuter,35905
2024-08-02,komuter,38141
2024-08-03,komuter,25463
2024-08-04,komuter,24803
2024-08-05,komuter,35650
2024-08-06,komuter,35423
2024-08-07,komuter,35801
2024-08-08,komuter,36776
2024-08-09,komuter,39065
2024-08-10,komuter,26184
2024-08-11,komuter,24757
2024-08-12,komuter,37079
2024-08-13,komuter,35702
2024-08-14,komuter,35578
2024-08-15,komuter,35132
2024-08-16,komuter,37572
2024-08-17,komuter,24493
2024-08-18,komuter,23912
2024-08-19,komuter,34633
2024-08-20,komuter,34288
2024-08-21,komuter,34442
2024-08-22,komuter,33709
2024-08-23,komuter,36567
2024-08-24,komuter,24160
2024-08-25,komuter,23124
2024-08-26,komuter,33975
2024-08-27,komuter,33358
2024-08-28,komuter,33500
2024-08-29,komuter,33830
2024-08-30,komuter,39751
2024-08-31,komuter,29795
2024-09-01,komuter,25319
2024-09-02,komuter,34078
2024-09-03,komuter,34201
2024-09-04,komuter,33992
2024-09-05,komuter,33678
2024-09-06,komuter,35649
2024-09-07,komuter,23273
2024-09-08,komuter,24171
2024-09-09,komuter,34756
2024-09-10,komuter,34384
2024-09-11,komuter,34657
2024-09-12,komuter,35577
2024-09-13,komuter,42637
2024-09-14,komuter,31136
2024-09-15,komuter,29446
2024-09-16,komuter,29856
2024-09-17,komuter,28518
2024-09-18,komuter,38463
2024-09-19,komuter,37280
2024-09-20,komuter,35939
2024-09-21,komuter,22993
2024-09-22,komuter,22611
2024-09-23,komuter,33720
2024-09-24,komuter,34215
2024-09-25,komuter,34631
2024-09-26,komuter,34757
2024-09-27,komuter,36407
2024-09-28,komuter,23748
2024-09-29,komuter,22269
2024-09-30,komuter,34155
2024-10-01,komuter,34761
2024-10-02,komuter,35562
2024-10-03,komuter,36383
2024-10-04,komuter,40793
2024-10-05,komuter,27236
2024-10-06,komuter,27368
2024-10-07,komuter,35321
2024-10-08,komuter,35635
2024-10-09,komuter,35027
2024-10-10,komuter,35995
2024-10-11,komuter,40408
2024-10-12,komuter,26953
2024-10-13,komuter,27148
2024-10-14,komuter,35225
2024-10-15,komuter,33057
2024-10-16,komuter,34836
2024-10-17,komuter,36142
2024-10-18,komuter,40012
2024-10-19,komuter,25024
2024-10-20,komuter,23976
2024-10-21,komuter,33908
2024-10-22,komuter,33533
2024-10-23,komuter,33765
2024-10-24,komuter,34339
2024-10-25,komuter,36794
2024-10-26,komuter,25018
2024-10-27,komuter,24796
2024-10-28,komuter,34366
2024-10-29,komuter,38326
2024-10-30,komuter,41762
2024-10-31,komuter,34286
2024-11-01,komuter,32498
2024-11-02,komuter,26696
2024-11-03,komuter,34197
2024-11-04,komuter,34114
2024-11-05,komuter,34655
2024-11-06,komuter,33141
2024-11-07,komuter,34334
2024-11-08,komuter,37061
2024-11-09,komuter,25376
2024-11-10,komuter,24627
2024-11-11,komuter,34679
2024-11-12,komuter,33208
2024-11-13,komuter,34022
2024-11-14,komuter,37508
2024-11-15,komuter,40896
2024-11-16,komuter,25873
2024-11-17,komuter,23945
2024-11-18,komuter,34327
2024-11-19,komuter,33800
2024-11-20,komuter,35905
2024-11-21,komuter,35181
2024-11-22,komuter,39810
2024-11-23,komuter,26226
2024-11-24,komuter,25845
2024-11-25,komuter,35918
2024-11-26,komuter,35248
2024-11-27,komuter,35382
2024-11-28,komuter,36383
2024-11-29,komuter,39887
2024-11-30,komuter,27800
2024-12-01,komuter,25501
2024-12-02,komuter,35063
2024-12-03,komuter,34454
2024-12-04,komuter,37918
2024-12-05,komuter,34940
2024-12-06,komuter,37045
2024-12-07,komuter,26507
2024-12-08,komuter,27402
2024-12-09,komuter,35299
2024-12-10,komuter,35071
2024-12-11,komuter,33322
2024-12-12,komuter,34310
2024-12-13,komuter,35244
2024-12-14,komuter,24253
2024-12-15,komuter,22896
2024-12-16,komuter,35090
2024-12-17,komuter,33447
2024-12-18,komuter,34263
2024-12-19,komuter,35459
2024-12-20,komuter,41385
2024-12-21,komuter,28849
2024-12-22,komuter,27031
2024-12-23,komuter,36101
2024-12-24,komuter,35414
2024-12-25,komuter,26343
2024-12-26,komuter,32935
2024-12-27,komuter,33111
2024-12-28,komuter,25074
2024-12-29,komuter,25685
2024-12-30,komuter,31477
2024-12-31,komuter,34476
2025-01-01,komuter,31969
2025-01-02,komuter,33463
2025-01-03,komuter,33436
2025-01-04,komuter,20173
2025-01-05,komuter,20334
2025-01-06,komuter,33743
2025-01-07,komuter,32423
2025-01-08,komuter,33513
2025-01-09,komuter,34460
2025-01-10,komuter,36280
2025-01-11,komuter,22722
2025-01-12,komuter,22942
2025-01-13,komuter,34487
2025-01-14,komuter,33911
2025-01-15,komuter,33897
2025-01-16,komuter,34334
2025-01-17,komuter,37414
2025-01-18,komuter,23694
2025-01-19,komuter,22712
2025-01-20,komuter,31924
2025-01-21,komuter,31378
2025-01-22,komuter,31744
2025-01-23,komuter,32690
2025-01-24,komuter,35686
2025-01-25,komuter,21512
2025-01-26,komuter,19577
2025-01-27,komuter,32655
2025-01-28,komuter,33527
2025-01-29,komuter,35107
2025-01-30,komuter,29419
2025-01-31,komuter,27128
2025-02-01,komuter,21452
2025-02-02,komuter,23781
2025-02-03,komuter,31372
2025-02-04,komuter,31168
2025-02-05,komuter,31375
2025-02-06,komuter,32412
2025-02-07,komuter,33270
2025-02-08,komuter,25528
2025-02-09,komuter,33451
2025-02-10,komuter,77124
2025-02-11,komuter,92398
2025-02-12,komuter,41181
2025-02-13,komuter,34267
2025-02-14,komuter,35927
2025-02-15,komuter,25658
2025-02-16,komuter,23846
2025-02-17,komuter,30229
2025-02-18,komuter,30510
2025-02-19,komuter,31691
2025-02-20,komuter,31535
2025-02-21,komuter,31960
2025-02-22,komuter,20733
2025-02-23,komuter,20119
2025-02-24,komuter,30404
2025-02-25,komuter,29985
2025-02-26,komuter,29340
2025-02-27,komuter,30709
2025-02-28,komuter,34954
2025-03-01,komuter,19039
2025-03-02,komuter,15293
2025-03-03,komuter,28664
2025-03-04,komuter,28189
2025-03-05,komuter,28106
2025-03-06,komuter,28020
2025-03-07,komuter,31660
2025-03-08,komuter,14080
2025-03-09,komuter,15691
2025-03-10,komuter,27966
2025-03-11,komuter,27554
2025-03-12,komuter,25976
2025-03-13,komuter,27025
2025-03-14,komuter,34598
2025-03-15,komuter,16752
2025-03-16,komuter,16199
2025-03-17,komuter,26186
2025-03-18,komuter,13671
2025-03-19,komuter,28303
2025-03-20,komuter,28195
2025-03-21,komuter,29768
2025-03-22,komuter,16534
2025-03-23,komuter,14820
2025-03-24,komuter,27836
2025-03-25,komuter,28080
2025-03-26,komuter,28769
2025-03-27,komuter,27875
2025-03-28,komuter,30057
2025-03-29,komuter,19132
2025-03-30,komuter,18366
2025-03-31,komuter,24968
2025-04-01,komuter,25373
2025-04-02,komuter,24365
2025-04-03,komuter,21937
2025-04-04,komuter,22804
2025-04-05,komuter,18638
2025-04-06,komuter,22518
2025-04-07,komuter,29882
2025-04-08,komuter,30186
2025-04-09,komuter,30050
2025-04-10,komuter,30563
2025-04-11,komuter,32841
2025-04-12,komuter,20979
2025-04-13,komuter,21518
2025-04-14,komuter,29927
2025-04-15,komuter,29935
2025-04-16,komuter,30300
2025-04-17,komuter,30656
2025-04-18,komuter,34983
2025-04-19,komuter,22840
2025-04-20,komuter,22455
2025-04-21,komuter,28209
2025-04-22,komuter,28584
2025-04-23,komuter,28199
2025-04-24,komuter,29391
2025-04-25,komuter,34007
2025-04-26,komuter,21246
2025-04-27,komuter,20743
2025-04-28,komuter,30151
2025-04-29,komuter,29445
2025-04-30,komuter,34575
2025-05-01,komuter,23050
2025-05-02,komuter,30916
2025-05-03,komuter,21852
2025-05-04,komuter,21138
2025-05-05,komuter,30884
2025-05-06,komuter,30031
2025-05-07,komuter,29821
2025-05-08,komuter,30639
2025-05-09,komuter,35671
2025-05-10,komuter,21846
2025-05-11,komuter,21517
2025-05-12,komuter,22131
2025-05-13,komuter,30862
2025-05-14,komuter,29142
2025-05-15,komuter,28800
2025-05-16,komuter,29352
2025-05-17,komuter,16755
2025-05-18,komuter,17102
2025-05-19,komuter,28705
2025-05-20,komuter,29359
2025-05-21,komuter,28656
2025-05-22,komuter,29776
2025-05-23,komuter,32058
2025-05-24,komuter,22545
2025-05-25,komuter,21224
2025-05-26,komuter,27665
2025-05-27,komuter,26925
2025-05-28,komuter,30194
2025-05-29,komuter,36565
2025-05-30,komuter,38203
2025-05-31,komuter,26589
2025-06-01,komuter,19933
2025-06-02,komuter,19770
2025-06-03,komuter,30302
2025-06-04,komuter,33036
2025-06-05,komuter,33732
2025-06-06,komuter,30614
2025-06-07,komuter,20529
2025-06-08,komuter,26216
2025-06-09,komuter,31238
2025-06-10,komuter,29710
2025-06-11,komuter,29636
2025-06-12,komuter,28709
2025-06-13,komuter,28980
2025-06-14,komuter,17140
2025-06-15,komuter,17117
2025-06-16,komuter,28501
2025-06-17,komuter,29337
2025-06-18,komuter,28634
2025-06-19,komuter,29090
2025-06-20,komuter,29423
2025-06-21,komuter,17312
2025-06-22,komuter,19530
2025-06-23,komuter,29144
2025-06-24,komuter,28472
2025-06-25,komuter,29300
2025-06-26,komuter,35225
2025-06-27,komuter,20358
2025-06-28,komuter,18319
2025-06-29,komuter,19823
2025-06-30,komuter,28901
2025-07-01,komuter,29435
2025-07-02,komuter,30177
2025-07-03,komuter,30264
2025-07-04,komuter,31464
2025-07-05,komuter,19377
2025-07-06,komuter,19220
2025-07-07,komuter,31261
2025-07-08,komuter,30511
2025-07-09,komuter,31211
2025-07-10,komuter,31526
2025-07-11,komuter,33285
2025-07-12,komuter,21060
2025-07-13,komuter,20322
2025-07-14,komuter,30691
2025-07-15,komuter,31350
2025-07-16,komuter,31292
2025-07-17,komuter,30885
2025-07-18,komuter,32321
2025-07-19,komuter,18699
2025-07-20,komuter,18626
2025-07-21,komuter,30319
2025-07-22,komuter,30087
2025-07-23,komuter,30966
2025-07-24,komuter,30964
2025-07-25,komuter,32880
2025-07-26,komuter,22662
2025-07-27,komuter,19386
2025-07-28,komuter,29828
2025-07-29,komuter,29867
2025-07-30,komuter,29879
2025-07-31,komuter,29796
2025-08-01,komuter,31477
2025-08-02,komuter,18595
2025-08-03,komuter,17876
2025-08-04,komuter,29893
2025-08-05,komuter,30173
2025-08-06,komuter,30477
2025-08-07,komuter,30679
2025-08-08,komuter,32740
2025-08-09,komuter,20045
2025-08-10,komuter,19807
2025-08-11,komuter,31033
2025-08-12,komuter,31117
2025-08-13,komuter,31034
2025-08-14,komuter,31167
2025-08-15,komuter,32905
2025-08-16,komuter,19107
2025-08-17,komuter,18559
2025-08-18,komuter,30330
2025-08-19,komuter,30029
2025-08-20,komuter,29866
2025-08-21,komuter,29445
2025-08-22,komuter,31390
2025-08-23,komuter,17962
2025-08-24,komuter,16851
2025-08-25,komuter,29566
2025-08-26,komuter,28864
2025-08-27,komuter,28506
2025-08-28,komuter,28425
2025-08-29,komuter,34772
2025-08-30,komuter,21164
2025-08-31,komuter,20590
2025-09-01,komuter,20801
2025-09-02,komuter,29056
2025-09-03,komuter,28782
2025-09-04,komuter,31950
2025-09-05,komuter,18511
2025-09-06,komuter,16833
2025-09-07,komuter,18783
2025-09-08,komuter,29013
2025-09-09,komuter,29168
2025-09-10,komuter,29581
2025-09-11,komuter,29757
2025-09-12,komuter,36339
2025-09-13,komuter,23340
2025-09-14,komuter,21022
2025-09-15,komuter,22029
2025-09-16,komuter,21962
2025-09-17,komuter,31822
2025-09-18,komuter,30555
2025-09-19,komuter,28988
2025-09-20,komuter,17769
2025-09-21,komuter,16667
2025-09-22,komuter,27726
2025-09-23,komuter,28285
2025-09-24,komuter,28614
2025-09-25,komuter,29092
2025-09-26,komuter,29900
2025-09-27,komuter,18147
2025-09-28,komuter,16730
2025-09-29,komuter,28476
2025-09-30,komuter,28167
2025-10-01,komuter,28858
2025-10-02,komuter,30040
2025-10-03,komuter,32597
2025-10-04,komuter,21355
2025-10-05,komuter,20641
2025-10-06,komuter,29375
2025-10-07,komuter,30087
2025-10-08,komuter,29840
2025-10-09,komuter,31926
2025-10-10,komuter,32326
2025-10-11,komuter,20241
2025-10-12,komuter,19294
2025-10-13,komuter,29545
2025-10-14,komuter,28708
2025-10-15,komuter,29088
2025-10-16,komuter,33015
2025-10-17,komuter,40014
2025-10-18,komuter,24921
2025-10-19,komuter,22371
2025-10-20,komuter,27034
2025-10-21,komuter,30290
2025-10-22,komuter,29581
2025-10-23,komuter,27027
2025-10-24,komuter,28116
2025-10-25,komuter,19562
2025-10-26,komuter,19656
2025-10-27,komuter,26992
2025-10-28,komuter,25535
2025-10-29,komuter,28387
2025-10-30,komuter,29029
2025-10-31,komuter,31787
2025-11-01,komuter,19395
2025-11-02,komuter,18884
2025-11-03,komuter,29019
2025-11-04,komuter,27591
2025-11-05,komuter,28281
2025-11-06,komuter,30225
2020-10-15,komuter_utara,3776
2020-10-16,komuter_utara,4045
2020-10-17,komuter_utara,3300
2020-10-18,komuter_utara,4037
2020-10-19,komuter_utara,3817
2020-10-20,komuter_utara,3304
2020-10-21,komuter_utara,3314
2020-10-22,komuter_utara,3728
2020-10-23,komuter_utara,4259
2020-10-24,komuter_utara,3500
2020-10-25,komuter_utara,4282
2020-10-26,komuter_utara,3821
2020-10-27,komuter_utara,3630
2020-10-28,komuter_utara,5157
2020-10-29,komuter_utara,3630
2020-10-30,komuter_utara,4509
2020-10-31,komuter_utara,4288
2020-11-01,komuter_utara,5073
2020-11-02,komuter_utara,4385
2020-11-03,komuter_utara,3633
2020-11-04,komuter_utara,3612
2020-11-05,komuter_utara,4470
2020-11-06,komuter_utara,4582
2020-11-07,komuter_utara,3667
2020-11-08,komuter_utara,6437
2020-11-09,komuter_utara,1882
2020-11-10,komuter_utara,1876
2020-11-11,komuter_utara,1874
2020-11-12,komuter_utara,1954
2020-11-13,komuter_utara,1849
2020-11-14,komuter_utara,941
2020-11-15,komuter_utara,1327
2020-11-16,komuter_utara,2221
2020-11-17,komuter_utara,2196
2020-11-18,komuter_utara,1957
2020-11-19,komuter_utara,2004
2020-11-20,komuter_utara,2053
2020-11-21,komuter_utara,1538
2020-11-22,komuter_utara,2164
2020-11-23,komuter_utara,2960
2020-11-24,komuter_utara,2696
2020-11-25,komuter_utara,2727
2020-11-26,komuter_utara,2840
2020-11-27,komuter_utara,2830
2020-11-28,komuter_utara,2426
2020-11-29,komuter_utara,2703
2020-11-30,komuter_utara,3327
2020-12-01,komuter_utara,2839
2020-12-02,komuter_utara,2878
2020-12-03,komuter_utara,3117
2020-12-04,komuter_utara,3136
2020-12-05,komuter_utara,2795
2020-12-06,komuter_utara,3291
2020-12-07,komuter_utara,4583
2020-12-08,komuter_utara,4080
2020-12-09,komuter_utara,4258
